4caf480f-6848-4231-9fe3-345bd87cae80,Cell Division,"['<iframe xmlns=""http://www.w3.org/1999/xhtml"" width=""660"" height=""371.4"" src=""https://www.openstaxcollege.org/l/Packaged_DNA""/>']",/contents/4caf480f-6848-4231-9fe3-345bd87cae80@9,9,4caf480f-6848-4231-9fe3-345bd87cae80@9,Module,Biology,https://archive.cnx.org,https://archive.cnx.org/contents/4caf480f-6848-4231-9fe3-345bd87cae80@9,1,['iframe: 1'],['iframe'],['iframe: 1'],https://staging.cnx.org/contents/185cbf87-c72e-48f5-b51e-f14f21b5eabd:4caf480f-6848-4231-9fe3-345bd87cae80,https://cnx.org/contents/185cbf87-c72e-48f5-b51e-f14f21b5eabd:4caf480f-6848-4231-9fe3-345bd87cae80
a0d22048-c0b6-4b2b-abf1-1a3e61ada97d,Regulation of Body Processes,"['<iframe xmlns=""http://www.w3.org/1999/xhtml"" width=""660"" height=""371.4"" src=""https://www.openstaxcollege.org/l/insulin""/>']",/contents/a0d22048-c0b6-4b2b-abf1-1a3e61ada97d@11,11,a0d22048-c0b6-4b2b-abf1-1a3e61ada97d@11,Module,Biology,https://archive.cnx.org,https://archive.cnx.org/contents/a0d22048-c0b6-4b2b-abf1-1a3e61ada97d@11,1,['iframe: 1'],['iframe'],['iframe: 1'],https://staging.cnx.org/contents/185cbf87-c72e-48f5-b51e-f14f21b5eabd:a0d22048-c0b6-4b2b-abf1-1a3e61ada97d,https://cnx.org/contents/185cbf87-c72e-48f5-b51e-f14f21b5eabd:a0d22048-c0b6-4b2b-abf1-1a3e61ada97d
4c8391c9-f95a-4309-857a-840275fe776b,Amphibians,"['<iframe xmlns=""http://www.w3.org/1999/xhtml"" width=""660"" height=""371.4"" src=""https://www.openstaxcollege.org/l/tetrapod_evol1""/>', '<iframe xmlns=""http://www.w3.org/1999/xhtml"" width=""660"" height=""371.4"" src=""https://www.openstaxcollege.org/l/tetrapod_evol2""/>', '<iframe xmlns=""http://www.w3.org/1999/xhtml"" width=""660"" height=""371.4"" src=""https://www.openstaxcollege.org/l/tetrapod_evol3""/>', '<iframe xmlns=""http://www.w3.org/1999/xhtml"" width=""660"" height=""371.4"" src=""https://www.openstaxcollege.org/l/tetrapod_evol4""/>', '<iframe xmlns=""http://www.w3.org/1999/xhtml"" width=""660"" height=""371.4"" src=""https://www.openstaxcollege.org/l/tetrapod_evol5""/>']",/contents/4c8391c9-f95a-4309-857a-840275fe776b@6,6,4c8391c9-f95a-4309-857a-840275fe776b@6,Module,Biology,https://archive.cnx.org,https://archive.cnx.org/contents/4c8391c9-f95a-4309-857a-840275fe776b@6,5,['iframe: 5'],['iframe'],['iframe: 5'],https://staging.cnx.org/contents/185cbf87-c72e-48f5-b51e-f14f21b5eabd:4c8391c9-f95a-4309-857a-840275fe776b,https://cnx.org/contents/185cbf87-c72e-48f5-b51e-f14f21b5eabd:4c8391c9-f95a-4309-857a-840275fe776b
f3a5c924-6b1b-4d1b-b506-906b00da0be5,Joints and Skeletal Movement,"['<iframe xmlns=""http://www.w3.org/1999/xhtml"" width=""660"" height=""371.4"" src=""https://www.openstaxcollege.org/l/synovial_joints""/>']",/contents/f3a5c924-6b1b-4d1b-b506-906b00da0be5@5,5,f3a5c924-6b1b-4d1b-b506-906b00da0be5@5,Module,Biology,https://archive.cnx.org,https://archive.cnx.org/contents/f3a5c924-6b1b-4d1b-b506-906b00da0be5@5,1,['iframe: 1'],['iframe'],['iframe: 1'],https://staging.cnx.org/contents/185cbf87-c72e-48f5-b51e-f14f21b5eabd:f3a5c924-6b1b-4d1b-b506-906b00da0be5,https://cnx.org/contents/185cbf87-c72e-48f5-b51e-f14f21b5eabd:f3a5c924-6b1b-4d1b-b506-906b00da0be5
112da94a-d347-4695-af35-9c97314f3e84,Eukaryotic Epigenetic Gene Regulation,"['<iframe xmlns=""http://www.w3.org/1999/xhtml"" width=""660"" height=""371.4"" src=""https://www.openstaxcollege.org/l/epigenetic_reg""/>']",/contents/112da94a-d347-4695-af35-9c97314f3e84@6,6,112da94a-d347-4695-af35-9c97314f3e84@6,Module,Biology,https://archive.cnx.org,https://archive.cnx.org/contents/112da94a-d347-4695-af35-9c97314f3e84@6,1,['iframe: 1'],['iframe'],['iframe: 1'],https://staging.cnx.org/contents/185cbf87-c72e-48f5-b51e-f14f21b5eabd:112da94a-d347-4695-af35-9c97314f3e84,https://cnx.org/contents/185cbf87-c72e-48f5-b51e-f14f21b5eabd:112da94a-d347-4695-af35-9c97314f3e84
b7c9b702-b46c-435e-bea3-eee85ed940b4,Muscle Contraction and Locomotion,"['<iframe xmlns=""http://www.w3.org/1999/xhtml"" width=""660"" height=""371.4"" src=""https://www.openstaxcollege.org/l/skeletal_muscle""/>', '<iframe xmlns=""http://www.w3.org/1999/xhtml"" width=""660"" height=""371.4"" src=""https://www.openstaxcollege.org/l/contract_muscle""/>']",/contents/b7c9b702-b46c-435e-bea3-eee85ed940b4@6,6,b7c9b702-b46c-435e-bea3-eee85ed940b4@6,Module,Biology,https://archive.cnx.org,https://archive.cnx.org/contents/b7c9b702-b46c-435e-bea3-eee85ed940b4@6,2,['iframe: 2'],['iframe'],['iframe: 2'],https://staging.cnx.org/contents/185cbf87-c72e-48f5-b51e-f14f21b5eabd:b7c9b702-b46c-435e-bea3-eee85ed940b4,https://cnx.org/contents/185cbf87-c72e-48f5-b51e-f14f21b5eabd:b7c9b702-b46c-435e-bea3-eee85ed940b4
b32f61fc-5fab-4b07-bcc8-e455aa4a903d,Somatosensation,"['<iframe xmlns=""http://www.w3.org/1999/xhtml"" width=""660"" height=""371.4"" src=""https://www.openstaxcollege.org/l/nociceptive""/>']",/contents/b32f61fc-5fab-4b07-bcc8-e455aa4a903d@7,7,b32f61fc-5fab-4b07-bcc8-e455aa4a903d@7,Module,Biology,https://archive.cnx.org,https://archive.cnx.org/contents/b32f61fc-5fab-4b07-bcc8-e455aa4a903d@7,1,['iframe: 1'],['iframe'],['iframe: 1'],https://staging.cnx.org/contents/185cbf87-c72e-48f5-b51e-f14f21b5eabd:b32f61fc-5fab-4b07-bcc8-e455aa4a903d,https://cnx.org/contents/185cbf87-c72e-48f5-b51e-f14f21b5eabd:b32f61fc-5fab-4b07-bcc8-e455aa4a903d
b0d8ecc1-f44f-4835-9837-92858a8391c7,Phylum Porifera,"['<iframe xmlns=""http://www.w3.org/1999/xhtml"" width=""660"" height=""371.4"" src=""https://www.openstax.org/l/filter_sponges""/>']",/contents/b0d8ecc1-f44f-4835-9837-92858a8391c7@9,9,b0d8ecc1-f44f-4835-9837-92858a8391c7@9,Module,Biology 2e,https://archive.cnx.org,https://archive.cnx.org/contents/b0d8ecc1-f44f-4835-9837-92858a8391c7@9,1,['iframe: 1'],['iframe'],['iframe: 1'],https://staging.cnx.org/contents/8d50a0af-948b-4204-a71d-4826cba765b8:b0d8ecc1-f44f-4835-9837-92858a8391c7,https://cnx.org/contents/8d50a0af-948b-4204-a71d-4826cba765b8:b0d8ecc1-f44f-4835-9837-92858a8391c7
c555a265-6305-4b1a-be14-c4b1e853ac89,"Atoms, Isotopes, Ions, and Molecules: The Building Blocks","['<iframe xmlns=""http://www.w3.org/1999/xhtml"" width=""660"" height=""371.4"" src=""https://openstax.org/l/atoms_isotopes""/>', '<iframe xmlns=""http://www.w3.org/1999/xhtml"" width=""660"" height=""371.4"" src=""https://www.openstax.org/l/orbitals""/>', '<iframe xmlns=""http://www.w3.org/1999/xhtml"" width=""660"" height=""371.4"" src=""https://www.openstax.org/l/ionic_covalent""/>']",/contents/c555a265-6305-4b1a-be14-c4b1e853ac89@13,13,c555a265-6305-4b1a-be14-c4b1e853ac89@13,Module,Biology 2e,https://archive.cnx.org,https://archive.cnx.org/contents/c555a265-6305-4b1a-be14-c4b1e853ac89@13,3,['iframe: 3'],['iframe'],['iframe: 3'],https://staging.cnx.org/contents/8d50a0af-948b-4204-a71d-4826cba765b8:c555a265-6305-4b1a-be14-c4b1e853ac89,https://cnx.org/contents/8d50a0af-948b-4204-a71d-4826cba765b8:c555a265-6305-4b1a-be14-c4b1e853ac89
e0bf2f78-fa72-4be5-9886-5c94a027767d,Somatosensation,"['<iframe xmlns=""http://www.w3.org/1999/xhtml"" width=""660"" height=""371.4"" src=""https://www.openstax.org/l/nociceptive""/>']",/contents/e0bf2f78-fa72-4be5-9886-5c94a027767d@10,10,e0bf2f78-fa72-4be5-9886-5c94a027767d@10,Module,Biology 2e,https://archive.cnx.org,https://archive.cnx.org/contents/e0bf2f78-fa72-4be5-9886-5c94a027767d@10,1,['iframe: 1'],['iframe'],['iframe: 1'],https://staging.cnx.org/contents/8d50a0af-948b-4204-a71d-4826cba765b8:e0bf2f78-fa72-4be5-9886-5c94a027767d,https://cnx.org/contents/8d50a0af-948b-4204-a71d-4826cba765b8:e0bf2f78-fa72-4be5-9886-5c94a027767d
7e2d0dde-7b2f-48e6-bbf6-f3dacbe4ce9d,Water,"['<iframe xmlns=""http://www.w3.org/1999/xhtml"" width=""660"" height=""371.4"" src=""https://www.openstax.org/l/pH_scale""/>']",/contents/7e2d0dde-7b2f-48e6-bbf6-f3dacbe4ce9d@11,11,7e2d0dde-7b2f-48e6-bbf6-f3dacbe4ce9d@11,Module,Biology 2e,https://archive.cnx.org,https://archive.cnx.org/contents/7e2d0dde-7b2f-48e6-bbf6-f3dacbe4ce9d@11,1,['iframe: 1'],['iframe'],['iframe: 1'],https://staging.cnx.org/contents/8d50a0af-948b-4204-a71d-4826cba765b8:7e2d0dde-7b2f-48e6-bbf6-f3dacbe4ce9d,https://cnx.org/contents/8d50a0af-948b-4204-a71d-4826cba765b8:7e2d0dde-7b2f-48e6-bbf6-f3dacbe4ce9d
32bc121f-bdb5-4db6-b65f-de5a90752e57,The Cytoskeleton,"['<iframe xmlns=""http://www.w3.org/1999/xhtml"" width=""660"" height=""371.4"" src=""https://www.openstax.org/l/chasing_bcteria""/>']",/contents/32bc121f-bdb5-4db6-b65f-de5a90752e57@10,10,32bc121f-bdb5-4db6-b65f-de5a90752e57@10,Module,Biology 2e,https://archive.cnx.org,https://archive.cnx.org/contents/32bc121f-bdb5-4db6-b65f-de5a90752e57@10,1,['iframe: 1'],['iframe'],['iframe: 1'],https://staging.cnx.org/contents/8d50a0af-948b-4204-a71d-4826cba765b8:32bc121f-bdb5-4db6-b65f-de5a90752e57,https://cnx.org/contents/8d50a0af-948b-4204-a71d-4826cba765b8:32bc121f-bdb5-4db6-b65f-de5a90752e57
0db21da7-2d98-4eba-9914-e71af15b8dd9,Cell Division,"['<iframe xmlns=""http://www.w3.org/1999/xhtml"" width=""660"" height=""371.4"" src=""https://www.openstax.org/l/Packaged_DNA""/>']",/contents/0db21da7-2d98-4eba-9914-e71af15b8dd9@10,10,0db21da7-2d98-4eba-9914-e71af15b8dd9@10,Module,Biology 2e,https://archive.cnx.org,https://archive.cnx.org/contents/0db21da7-2d98-4eba-9914-e71af15b8dd9@10,1,['iframe: 1'],['iframe'],['iframe: 1'],https://staging.cnx.org/contents/8d50a0af-948b-4204-a71d-4826cba765b8:0db21da7-2d98-4eba-9914-e71af15b8dd9,https://cnx.org/contents/8d50a0af-948b-4204-a71d-4826cba765b8:0db21da7-2d98-4eba-9914-e71af15b8dd9
d5d83d52-c012-45dc-bf4e-78943d4cb3c2,Cancer and the Cell Cycle,"['<iframe xmlns=""http://www.w3.org/1999/xhtml"" width=""660"" height=""371.4"" src=""https://www.openstax.org/l/cancer""/>']",/contents/d5d83d52-c012-45dc-bf4e-78943d4cb3c2@11,11,d5d83d52-c012-45dc-bf4e-78943d4cb3c2@11,Module,Biology 2e,https://archive.cnx.org,https://archive.cnx.org/contents/d5d83d52-c012-45dc-bf4e-78943d4cb3c2@11,1,['iframe: 1'],['iframe'],['iframe: 1'],https://staging.cnx.org/contents/8d50a0af-948b-4204-a71d-4826cba765b8:d5d83d52-c012-45dc-bf4e-78943d4cb3c2,https://cnx.org/contents/8d50a0af-948b-4204-a71d-4826cba765b8:d5d83d52-c012-45dc-bf4e-78943d4cb3c2
29c9e8e2-3df2-4a63-9d97-da0859b7385b,Prokaryotic Gene Regulation,"['<iframe xmlns=""http://www.w3.org/1999/xhtml"" width=""660"" height=""371.4"" src=""https://www.openstax.org/l/trp_operon""/>', '<iframe xmlns=""http://www.w3.org/1999/xhtml"" width=""660"" height=""371.4"" src=""https://www.openstax.org/l/lac_operon""/>']",/contents/29c9e8e2-3df2-4a63-9d97-da0859b7385b@10,10,29c9e8e2-3df2-4a63-9d97-da0859b7385b@10,Module,Biology 2e,https://archive.cnx.org,https://archive.cnx.org/contents/29c9e8e2-3df2-4a63-9d97-da0859b7385b@10,2,['iframe: 2'],['iframe'],['iframe: 2'],https://staging.cnx.org/contents/8d50a0af-948b-4204-a71d-4826cba765b8:29c9e8e2-3df2-4a63-9d97-da0859b7385b,https://cnx.org/contents/8d50a0af-948b-4204-a71d-4826cba765b8:29c9e8e2-3df2-4a63-9d97-da0859b7385b
e5ccfc6d-f6f6-4e6a-8eea-e800685c6a4c,Eukaryotic Epigenetic Gene Regulation,"['<iframe xmlns=""http://www.w3.org/1999/xhtml"" width=""660"" height=""371.4"" src=""https://www.openstax.org/l/epigenetic_reg""/>']",/contents/e5ccfc6d-f6f6-4e6a-8eea-e800685c6a4c@10,10,e5ccfc6d-f6f6-4e6a-8eea-e800685c6a4c@10,Module,Biology 2e,https://archive.cnx.org,https://archive.cnx.org/contents/e5ccfc6d-f6f6-4e6a-8eea-e800685c6a4c@10,1,['iframe: 1'],['iframe'],['iframe: 1'],https://staging.cnx.org/contents/8d50a0af-948b-4204-a71d-4826cba765b8:e5ccfc6d-f6f6-4e6a-8eea-e800685c6a4c,https://cnx.org/contents/8d50a0af-948b-4204-a71d-4826cba765b8:e5ccfc6d-f6f6-4e6a-8eea-e800685c6a4c
73d3a24a-08bf-4c0b-b145-5f5a7f3b7248,Eukaryotic Post-transcriptional Gene Regulation,"['<iframe xmlns=""http://www.w3.org/1999/xhtml"" width=""660"" height=""371.4"" src=""https://www.openstax.org/l/mRNA_splicing""/>']",/contents/73d3a24a-08bf-4c0b-b145-5f5a7f3b7248@15,15,73d3a24a-08bf-4c0b-b145-5f5a7f3b7248@15,Module,Biology 2e,https://archive.cnx.org,https://archive.cnx.org/contents/73d3a24a-08bf-4c0b-b145-5f5a7f3b7248@15,1,['iframe: 1'],['iframe'],['iframe: 1'],https://staging.cnx.org/contents/8d50a0af-948b-4204-a71d-4826cba765b8:73d3a24a-08bf-4c0b-b145-5f5a7f3b7248,https://cnx.org/contents/8d50a0af-948b-4204-a71d-4826cba765b8:73d3a24a-08bf-4c0b-b145-5f5a7f3b7248
25fd74a6-7f4d-40d0-b2b4-89399e390346,Population Genetics,"['<iframe xmlns=""http://www.w3.org/1999/xhtml"" width=""660"" height=""371.4"" src=""https://www.openstax.org/l/founder_bottle""/>']",/contents/25fd74a6-7f4d-40d0-b2b4-89399e390346@9,9,25fd74a6-7f4d-40d0-b2b4-89399e390346@9,Module,Biology 2e,https://archive.cnx.org,https://archive.cnx.org/contents/25fd74a6-7f4d-40d0-b2b4-89399e390346@9,1,['iframe: 1'],['iframe'],['iframe: 1'],https://staging.cnx.org/contents/8d50a0af-948b-4204-a71d-4826cba765b8:25fd74a6-7f4d-40d0-b2b4-89399e390346,https://cnx.org/contents/8d50a0af-948b-4204-a71d-4826cba765b8:25fd74a6-7f4d-40d0-b2b4-89399e390346
ae29ec58-662a-4144-8f27-ec852e22cc64,Groups of Protists,"['<iframe xmlns=""http://www.w3.org/1999/xhtml"" width=""660"" height=""371.4"" src=""https://www.openstax.org/l/chara_corallina""/>', '<iframe xmlns=""http://www.w3.org/1999/xhtml"" width=""660"" height=""371.4"" src=""https://www.openstax.org/l/slime_mold""/>', '<iframe xmlns=""http://www.w3.org/1999/xhtml"" width=""660"" height=""371.4"" src=""https://www.openstax.org/l/paramecium""/>', '<iframe xmlns=""http://www.w3.org/1999/xhtml"" width=""754"" height=""480"" src=""https://www.youtube.com/embed/HOx7SDdIqyU""/>', '<iframe xmlns=""http://www.w3.org/1999/xhtml"" width=""660"" height=""371.4"" src=""https://www.openstax.org/l/T_brucei""/>']",/contents/ae29ec58-662a-4144-8f27-ec852e22cc64@10,10,ae29ec58-662a-4144-8f27-ec852e22cc64@10,Module,Biology 2e,https://archive.cnx.org,https://archive.cnx.org/contents/ae29ec58-662a-4144-8f27-ec852e22cc64@10,5,['iframe: 5'],['iframe'],['iframe: 5'],https://staging.cnx.org/contents/8d50a0af-948b-4204-a71d-4826cba765b8:ae29ec58-662a-4144-8f27-ec852e22cc64,https://cnx.org/contents/8d50a0af-948b-4204-a71d-4826cba765b8:ae29ec58-662a-4144-8f27-ec852e22cc64
dc001ce9-dbe7-4f22-beeb-a0cda8717b4c,Features Used to Classify Animals,"['<iframe xmlns=""http://www.w3.org/1999/xhtml"" width=""660"" height=""371.4"" src=""https://www.openstax.org/l/symmetry""/>']",/contents/dc001ce9-dbe7-4f22-beeb-a0cda8717b4c@10,10,dc001ce9-dbe7-4f22-beeb-a0cda8717b4c@10,Module,Biology 2e,https://archive.cnx.org,https://archive.cnx.org/contents/dc001ce9-dbe7-4f22-beeb-a0cda8717b4c@10,1,['iframe: 1'],['iframe'],['iframe: 1'],https://staging.cnx.org/contents/8d50a0af-948b-4204-a71d-4826cba765b8:dc001ce9-dbe7-4f22-beeb-a0cda8717b4c,https://cnx.org/contents/8d50a0af-948b-4204-a71d-4826cba765b8:dc001ce9-dbe7-4f22-beeb-a0cda8717b4c
90806b4e-9f58-43f6-88ea-7d4c31814cf0,The Evolutionary History of the Animal Kingdom,"['<iframe xmlns=""http://www.w3.org/1999/xhtml"" width=""660"" height=""371.4"" src=""https://www.openstax.org/l/ocean_life""/>']",/contents/90806b4e-9f58-43f6-88ea-7d4c31814cf0@10,10,90806b4e-9f58-43f6-88ea-7d4c31814cf0@10,Module,Biology 2e,https://archive.cnx.org,https://archive.cnx.org/contents/90806b4e-9f58-43f6-88ea-7d4c31814cf0@10,1,['iframe: 1'],['iframe'],['iframe: 1'],https://staging.cnx.org/contents/8d50a0af-948b-4204-a71d-4826cba765b8:90806b4e-9f58-43f6-88ea-7d4c31814cf0,https://cnx.org/contents/8d50a0af-948b-4204-a71d-4826cba765b8:90806b4e-9f58-43f6-88ea-7d4c31814cf0
6e0ce1c0-316b-42e8-bcf4-03ec2330d814,Chordates,"['<iframe xmlns=""http://www.w3.org/1999/xhtml"" width=""660"" height=""371.4"" src=""https://www.openstax.org/l/chordate_evol""/>']",/contents/6e0ce1c0-316b-42e8-bcf4-03ec2330d814@11,11,6e0ce1c0-316b-42e8-bcf4-03ec2330d814@11,Module,Biology 2e,https://archive.cnx.org,https://archive.cnx.org/contents/6e0ce1c0-316b-42e8-bcf4-03ec2330d814@11,1,['iframe: 1'],['iframe'],['iframe: 1'],https://staging.cnx.org/contents/8d50a0af-948b-4204-a71d-4826cba765b8:6e0ce1c0-316b-42e8-bcf4-03ec2330d814,https://cnx.org/contents/8d50a0af-948b-4204-a71d-4826cba765b8:6e0ce1c0-316b-42e8-bcf4-03ec2330d814
3ad996b0-7066-4eb0-b5e5-625dc8e5c6d7,Amphibians,"['<iframe xmlns=""http://www.w3.org/1999/xhtml"" width=""660"" height=""371.4"" src=""https://www.openstax.org/l/tetrapod_evol1""/>', '<iframe xmlns=""http://www.w3.org/1999/xhtml"" width=""660"" height=""371.4"" src=""https://www.openstax.org/l/tetrapod_evol2""/>', '<iframe xmlns=""http://www.w3.org/1999/xhtml"" width=""660"" height=""371.4"" src=""https://www.openstax.org/l/tetrapod_evol3""/>', '<iframe xmlns=""http://www.w3.org/1999/xhtml"" width=""660"" height=""371.4"" src=""https://www.openstax.org/l/tetrapod_evol4""/>', '<iframe xmlns=""http://www.w3.org/1999/xhtml"" width=""660"" height=""371.4"" src=""https://www.openstax.org/l/tetrapod_evol5""/>']",/contents/3ad996b0-7066-4eb0-b5e5-625dc8e5c6d7@10,10,3ad996b0-7066-4eb0-b5e5-625dc8e5c6d7@10,Module,Biology 2e,https://archive.cnx.org,https://archive.cnx.org/contents/3ad996b0-7066-4eb0-b5e5-625dc8e5c6d7@10,5,['iframe: 5'],['iframe'],['iframe: 5'],https://staging.cnx.org/contents/8d50a0af-948b-4204-a71d-4826cba765b8:3ad996b0-7066-4eb0-b5e5-625dc8e5c6d7,https://cnx.org/contents/8d50a0af-948b-4204-a71d-4826cba765b8:3ad996b0-7066-4eb0-b5e5-625dc8e5c6d7
112cfa1a-5875-4fb6-a870-c71c74409adb,The Evolution of Primates,"['<iframe xmlns=""http://www.w3.org/1999/xhtml"" width=""660"" height=""371.4"" src=""https://www.openstax.org/l/diet_detective""/>']",/contents/112cfa1a-5875-4fb6-a870-c71c74409adb@9,9,112cfa1a-5875-4fb6-a870-c71c74409adb@9,Module,Biology 2e,https://archive.cnx.org,https://archive.cnx.org/contents/112cfa1a-5875-4fb6-a870-c71c74409adb@9,1,['iframe: 1'],['iframe'],['iframe: 1'],https://staging.cnx.org/contents/8d50a0af-948b-4204-a71d-4826cba765b8:112cfa1a-5875-4fb6-a870-c71c74409adb,https://cnx.org/contents/8d50a0af-948b-4204-a71d-4826cba765b8:112cfa1a-5875-4fb6-a870-c71c74409adb
3757f47b-b84f-4226-a34f-09f1e3918f54,Leaves,"['<iframe xmlns=""http://www.w3.org/1999/xhtml"" width=""660"" height=""371.4"" src=""https://www.openstax.org/l/venus_flytrap""/>']",/contents/3757f47b-b84f-4226-a34f-09f1e3918f54@9,9,3757f47b-b84f-4226-a34f-09f1e3918f54@9,Module,Biology 2e,https://archive.cnx.org,https://archive.cnx.org/contents/3757f47b-b84f-4226-a34f-09f1e3918f54@9,1,['iframe: 1'],['iframe'],['iframe: 1'],https://staging.cnx.org/contents/8d50a0af-948b-4204-a71d-4826cba765b8:3757f47b-b84f-4226-a34f-09f1e3918f54,https://cnx.org/contents/8d50a0af-948b-4204-a71d-4826cba765b8:3757f47b-b84f-4226-a34f-09f1e3918f54
48c67b7f-26a8-41cd-b3ac-cf82a9c775fa,Reproductive Development and Structure,"['<iframe xmlns=""http://www.w3.org/1999/xhtml"" width=""660"" height=""371.4"" src=""https://www.openstax.org/l/pollen_release""/>', '<iframe xmlns=""http://www.w3.org/1999/xhtml"" width=""660"" height=""371.4"" src=""https://www.openstax.org/l/angiosperms""/>']",/contents/48c67b7f-26a8-41cd-b3ac-cf82a9c775fa@11,11,48c67b7f-26a8-41cd-b3ac-cf82a9c775fa@11,Module,Biology 2e,https://archive.cnx.org,https://archive.cnx.org/contents/48c67b7f-26a8-41cd-b3ac-cf82a9c775fa@11,2,['iframe: 2'],['iframe'],['iframe: 2'],https://staging.cnx.org/contents/8d50a0af-948b-4204-a71d-4826cba765b8:48c67b7f-26a8-41cd-b3ac-cf82a9c775fa,https://cnx.org/contents/8d50a0af-948b-4204-a71d-4826cba765b8:48c67b7f-26a8-41cd-b3ac-cf82a9c775fa
d298b074-d6b3-4356-af3d-a2e91236f5af,Neurons and Glial Cells,"['<iframe xmlns=""http://www.w3.org/1999/xhtml"" width=""660"" height=""371.4"" src=""https://www.openstax.org/l/vertebrate_evol""/>']",/contents/d298b074-d6b3-4356-af3d-a2e91236f5af@11,11,d298b074-d6b3-4356-af3d-a2e91236f5af@11,Module,Biology 2e,https://archive.cnx.org,https://archive.cnx.org/contents/d298b074-d6b3-4356-af3d-a2e91236f5af@11,1,['iframe: 1'],['iframe'],['iframe: 1'],https://staging.cnx.org/contents/8d50a0af-948b-4204-a71d-4826cba765b8:d298b074-d6b3-4356-af3d-a2e91236f5af,https://cnx.org/contents/8d50a0af-948b-4204-a71d-4826cba765b8:d298b074-d6b3-4356-af3d-a2e91236f5af
2970bff8-c681-443d-ae33-ede7245d65d9,How Neurons Communicate,"['<iframe xmlns=""http://www.w3.org/1999/xhtml"" width=""660"" height=""371.4"" src=""https://www.openstax.org/l/resting_neuron""/>', '<iframe xmlns=""http://www.w3.org/1999/xhtml"" width=""660"" height=""371.4"" src=""https://www.openstax.org/l/paralyzation""/>']",/contents/2970bff8-c681-443d-ae33-ede7245d65d9@10,10,2970bff8-c681-443d-ae33-ede7245d65d9@10,Module,Biology 2e,https://archive.cnx.org,https://archive.cnx.org/contents/2970bff8-c681-443d-ae33-ede7245d65d9@10,2,['iframe: 2'],['iframe'],['iframe: 2'],https://staging.cnx.org/contents/8d50a0af-948b-4204-a71d-4826cba765b8:2970bff8-c681-443d-ae33-ede7245d65d9,https://cnx.org/contents/8d50a0af-948b-4204-a71d-4826cba765b8:2970bff8-c681-443d-ae33-ede7245d65d9
5abd8e4e-7b52-4bdf-8444-f42ee617b8c1,Joints and Skeletal Movement,"['<iframe xmlns=""http://www.w3.org/1999/xhtml"" width=""660"" height=""371.4"" src=""https://www.openstax.org/l/synovial_joints""/>']",/contents/5abd8e4e-7b52-4bdf-8444-f42ee617b8c1@10,10,5abd8e4e-7b52-4bdf-8444-f42ee617b8c1@10,Module,Biology 2e,https://archive.cnx.org,https://archive.cnx.org/contents/5abd8e4e-7b52-4bdf-8444-f42ee617b8c1@10,1,['iframe: 1'],['iframe'],['iframe: 1'],https://staging.cnx.org/contents/8d50a0af-948b-4204-a71d-4826cba765b8:5abd8e4e-7b52-4bdf-8444-f42ee617b8c1,https://cnx.org/contents/8d50a0af-948b-4204-a71d-4826cba765b8:5abd8e4e-7b52-4bdf-8444-f42ee617b8c1
f64a4c80-c813-4d2e-9682-38b54b5d947b,Muscle Contraction and Locomotion,"['<iframe xmlns=""http://www.w3.org/1999/xhtml"" width=""660"" height=""371.4"" src=""https://www.openstax.org/l/skeletal_muscle""/>', '<iframe xmlns=""http://www.w3.org/1999/xhtml"" width=""660"" height=""371.4"" src=""https://www.openstax.org/l/contract_muscle""/>']",/contents/f64a4c80-c813-4d2e-9682-38b54b5d947b@10,10,f64a4c80-c813-4d2e-9682-38b54b5d947b@10,Module,Biology 2e,https://archive.cnx.org,https://archive.cnx.org/contents/f64a4c80-c813-4d2e-9682-38b54b5d947b@10,2,['iframe: 2'],['iframe'],['iframe: 2'],https://staging.cnx.org/contents/8d50a0af-948b-4204-a71d-4826cba765b8:f64a4c80-c813-4d2e-9682-38b54b5d947b,https://cnx.org/contents/8d50a0af-948b-4204-a71d-4826cba765b8:f64a4c80-c813-4d2e-9682-38b54b5d947b
9b635f68-000d-4034-979d-bdfadaf9107f,Systems of Gas Exchange,"['<iframe xmlns=""http://www.w3.org/1999/xhtml"" width=""660"" height=""371.4"" src=""https://www.openstax.org/l/lungs_pulmonary""/>']",/contents/9b635f68-000d-4034-979d-bdfadaf9107f@10,10,9b635f68-000d-4034-979d-bdfadaf9107f@10,Module,Biology 2e,https://archive.cnx.org,https://archive.cnx.org/contents/9b635f68-000d-4034-979d-bdfadaf9107f@10,1,['iframe: 1'],['iframe'],['iframe: 1'],https://staging.cnx.org/contents/8d50a0af-948b-4204-a71d-4826cba765b8:9b635f68-000d-4034-979d-bdfadaf9107f,https://cnx.org/contents/8d50a0af-948b-4204-a71d-4826cba765b8:9b635f68-000d-4034-979d-bdfadaf9107f
